passenger_id,service_date,period,arrival_time,service_start_time,service_end_time,server_id,servers_scheduled
SYN-20260114-MORNINGPEAK-0083,2026-01-14,Morning peak,2026-01-14T06:56:11Z,2026-01-14T07:02:35Z,2026-01-14T07:07:11Z,3,6
SYN-20260114-MORNINGPEAK-0084,2026-01-14,Morning peak,2026-01-14T06:56:38Z,2026-01-14T07:03:03Z,2026-01-14T07:06:57Z,5,6
SYN-20260114-MORNINGPEAK-0085,2026-01-14,Morning peak,2026-01-14T06:57:03Z,2026-01-14T07:03:36Z,2026-01-14T07:03:37Z,1,6
SYN-20260114-MORNINGPEAK-0086,2026-01-14,Morning peak,2026-01-14T06:57:06Z,2026-01-14T07:03:37Z,2026-01-14T07:12:12Z,1,6
SYN-20260114-MORNINGPEAK-0087,2026-01-14,Morning peak,2026-01-14T06:58:17Z,2026-01-14T07:03:50Z,2026-01-14T07:06:06Z,4,6
SYN-20260114-MORNINGPEAK-0088,2026-01-14,Morning peak,2026-01-14T06:58:25Z,2026-01-14T07:04:32Z,2026-01-14T07:07:28Z,2,6
SYN-20260114-MORNINGPEAK-0089,2026-01-14,Morning peak,2026-01-14T06:58:31Z,2026-01-14T07:06:06Z,2026-01-14T07:24:25Z,4,6
SYN-20260114-MORNINGPEAK-0090,2026-01-14,Morning peak,2026-01-14T06:58:37Z,2026-01-14T07:06:57Z,2026-01-14T07:07:11Z,5,6
SYN-20260114-MORNINGPEAK-0091,2026-01-14,Morning peak,2026-01-14T06:58:43Z,2026-01-14T07:07:11Z,2026-01-14T07:08:01Z,5,6
SYN-20260114-MORNINGPEAK-0092,2026-01-14,Morning peak,2026-01-14T06:59:35Z,2026-01-14T07:07:11Z,2026-01-14T07:08:04Z,3,6
SYN-20260114-MORNINGPEAK-0093,2026-01-14,Morning peak,2026-01-14T07:00:37Z,2026-01-14T07:07:28Z,2026-01-14T07:07:57Z,2,6
SYN-20260114-MORNINGPEAK-0094,2026-01-14,Morning peak,2026-01-14T07:01:18Z,2026-01-14T07:07:57Z,2026-01-14T07:08:16Z,2,6
SYN-20260114-MORNINGPEAK-0095,2026-01-14,Morning peak,2026-01-14T07:01:26Z,2026-01-14T07:08:01Z,2026-01-14T07:09:13Z,5,6
SYN-20260114-MORNINGPEAK-0096,2026-01-14,Morning peak,2026-01-14T07:01:34Z,2026-01-14T07:08:04Z,2026-01-14T07:11:53Z,3,6
SYN-20260114-MORNINGPEAK-0097,2026-01-14,Morning peak,2026-01-14T07:02:38Z,2026-01-14T07:08:16Z,2026-01-14T07:09:16Z,2,6
SYN-20260114-MORNINGPEAK-0098,2026-01-14,Morning peak,2026-01-14T07:03:51Z,2026-01-14T07:09:13Z,2026-01-14T07:19:10Z,5,6
SYN-20260114-MORNINGPEAK-0099,2026-01-14,Morning peak,2026-01-14T07:04:29Z,2026-01-14T07:09:16Z,2026-01-14T07:09:40Z,2,6
SYN-20260114-MORNINGPEAK-0100,2026-01-14,Morning peak,2026-01-14T07:04:44Z,2026-01-14T07:09:40Z,2026-01-14T07:11:40Z,2,6
SYN-20260114-MORNINGPEAK-0101,2026-01-14,Morning peak,2026-01-14T07:04:58Z,2026-01-14T07:11:40Z,2026-01-14T07:11:56Z,2,6
SYN-20260114-MORNINGPEAK-0102,2026-01-14,Morning peak,2026-01-14T07:05:08Z,2026-01-14T07:11:53Z,2026-01-14T07:14:32Z,3,6
SYN-20260114-MORNINGPEAK-0103,2026-01-14,Morning peak,2026-01-14T07:05:24Z,2026-01-14T07:11:56Z,2026-01-14T07:12:52Z,2,6
SYN-20260114-MORNINGPEAK-0104,2026-01-14,Morning peak,2026-01-14T07:05:29Z,2026-01-14T07:12:12Z,2026-01-14T07:13:20Z,1,6
SYN-20260114-MORNINGPEAK-0105,2026-01-14,Morning peak,2026-01-14T07:05:39Z,2026-01-14T07:12:52Z,2026-01-14T07:13:00Z,2,6
SYN-20260114-MORNINGPEAK-0106,2026-01-14,Morning peak,2026-01-14T07:05:42Z,2026-01-14T07:13:00Z,2026-01-14T07:13:11Z,2,6
SYN-20260114-MORNINGPEAK-0107,2026-01-14,Morning peak,2026-01-14T07:05:48Z,2026-01-14T07:13:11Z,2026-01-14T07:14:41Z,2,6
SYN-20260114-MORNINGPEAK-0108,2026-01-14,Morning peak,2026-01-14T07:06:05Z,2026-01-14T07:13:20Z,2026-01-14T07:17:10Z,1,6
SYN-20260114-MORNINGPEAK-0109,2026-01-14,Morning peak,2026-01-14T07:07:36Z,2026-01-14T07:14:32Z,2026-01-14T07:15:42Z,3,6
SYN-20260114-MORNINGPEAK-0110,2026-01-14,Morning peak,2026-01-14T07:07:38Z,2026-01-14T07:14:41Z,2026-01-14T07:16:50Z,2,6
SYN-20260114-MORNINGPEAK-0111,2026-01-14,Morning peak,2026-01-14T07:08:03Z,2026-01-14T07:15:42Z,2026-01-14T07:16:30Z,3,6
SYN-20260114-MORNINGPEAK-0112,2026-01-14,Morning peak,2026-01-14T07:08:29Z,2026-01-14T07:16:30Z,2026-01-14T07:18:26Z,3,6
SYN-20260114-MORNINGPEAK-0113,2026-01-14,Morning peak,2026-01-14T07:10:43Z,2026-01-14T07:16:50Z,2026-01-14T07:21:28Z,2,6
SYN-20260114-MORNINGPEAK-0114,2026-01-14,Morning peak,2026-01-14T07:11:34Z,2026-01-14T07:17:10Z,2026-01-14T07:17:54Z,1,6
SYN-20260114-MORNINGPEAK-0115,2026-01-14,Morning peak,2026-01-14T07:11:58Z,2026-01-14T07:17:54Z,2026-01-14T07:36:03Z,1,6
SYN-20260114-MORNINGPEAK-0116,2026-01-14,Morning peak,2026-01-14T07:12:48Z,2026-01-14T07:18:26Z,2026-01-14T07:22:50Z,3,6
SYN-20260114-MORNINGPEAK-0117,2026-01-14,Morning peak,2026-01-14T07:13:23Z,2026-01-14T07:19:10Z,2026-01-14T07:23:19Z,5,6
SYN-20260114-MORNINGPEAK-0118,2026-01-14,Morning peak,2026-01-14T07:14:27Z,2026-01-14T07:21:28Z,2026-01-14T07:26:00Z,2,6
SYN-20260114-MORNINGPEAK-0119,2026-01-14,Morning peak,2026-01-14T07:15:50Z,2026-01-14T07:22:50Z,2026-01-14T07:24:01Z,3,6
SYN-20260114-MORNINGPEAK-0120,2026-01-14,Morning peak,2026-01-14T07:16:00Z,2026-01-14T07:23:19Z,2026-01-14T07:25:41Z,5,6
SYN-20260114-MORNINGPEAK-0121,2026-01-14,Morning peak,2026-01-14T07:17:19Z,2026-01-14T07:24:00Z,2026-01-14T07:24:33Z,6,6
SYN-20260114-MORNINGPEAK-0122,2026-01-14,Morning peak,2026-01-14T07:17:22Z,2026-01-14T07:24:01Z,2026-01-14T07:28:47Z,3,6
SYN-20260114-MORNINGPEAK-0123,2026-01-14,Morning peak,2026-01-14T07:18:36Z,2026-01-14T07:24:25Z,2026-01-14T07:24:49Z,4,6
SYN-20260114-MORNINGPEAK-0124,2026-01-14,Morning peak,2026-01-14T07:19:41Z,2026-01-14T07:24:33Z,2026-01-14T07:24:52Z,6,6
SYN-20260114-MORNINGPEAK-0125,2026-01-14,Morning peak,2026-01-14T07:21:46Z,2026-01-14T07:24:49Z,2026-01-14T07:24:58Z,4,6
SYN-20260114-MORNINGPEAK-0126,2026-01-14,Morning peak,2026-01-14T07:22:24Z,2026-01-14T07:24:52Z,2026-01-14T07:26:51Z,6,6
SYN-20260114-MORNINGPEAK-0127,2026-01-14,Morning peak,2026-01-14T07:22:43Z,2026-01-14T07:24:58Z,2026-01-14T07:28:38Z,4,6
SYN-20260114-MORNINGPEAK-0128,2026-01-14,Morning peak,2026-01-14T07:23:53Z,2026-01-14T07:25:41Z,2026-01-14T07:28:23Z,5,6
SYN-20260114-MORNINGPEAK-0129,2026-01-14,Morning peak,2026-01-14T07:24:24Z,2026-01-14T07:26:00Z,2026-01-14T07:26:26Z,2,6
SYN-20260114-MORNINGPEAK-0130,2026-01-14,Morning peak,2026-01-14T07:25:24Z,2026-01-14T07:26:26Z,2026-01-14T07:28:22Z,2,6
SYN-20260114-MORNINGPEAK-0131,2026-01-14,Morning peak,2026-01-14T07:25:31Z,2026-01-14T07:26:51Z,2026-01-14T07:31:16Z,6,6
SYN-20260114-MORNINGPEAK-0132,2026-01-14,Morning peak,2026-01-14T07:26:22Z,2026-01-14T07:28:22Z,2026-01-14T07:28:25Z,2,6
SYN-20260114-MORNINGPEAK-0133,2026-01-14,Morning peak,2026-01-14T07:26:58Z,2026-01-14T07:28:23Z,2026-01-14T07:29:01Z,5,6
SYN-20260114-MORNINGPEAK-0134,2026-01-14,Morning peak,2026-01-14T07:27:28Z,2026-01-14T07:28:25Z,2026-01-14T07:28:44Z,2,6
SYN-20260114-MORNINGPEAK-0135,2026-01-14,Morning peak,2026-01-14T07:27:28Z,2026-01-14T07:28:38Z,2026-01-14T07:36:01Z,4,6
SYN-20260114-MORNINGPEAK-0136,2026-01-14,Morning peak,2026-01-14T07:27:44Z,2026-01-14T07:28:44Z,2026-01-14T07:36:56Z,2,6
SYN-20260114-MORNINGPEAK-0137,2026-01-14,Morning peak,2026-01-14T07:27:47Z,2026-01-14T07:28:47Z,2026-01-14T07:32:43Z,3,6
SYN-20260114-MORNINGPEAK-0138,2026-01-14,Morning peak,2026-01-14T07:28:49Z,2026-01-14T07:29:01Z,2026-01-14T07:31:47Z,5,6
SYN-20260114-MORNINGPEAK-0139,2026-01-14,Morning peak,2026-01-14T07:29:17Z,2026-01-14T07:31:16Z,2026-01-14T07:37:22Z,6,6
SYN-20260114-MORNINGPEAK-0140,2026-01-14,Morning peak,2026-01-14T07:29:58Z,2026-01-14T07:31:47Z,2026-01-14T07:34:59Z,5,6
SYN-20260114-MORNINGPEAK-0141,2026-01-14,Morning peak,2026-01-14T07:30:23Z,2026-01-14T07:32:43Z,2026-01-14T07:40:52Z,3,6
SYN-20260114-MORNINGPEAK-0142,2026-01-14,Morning peak,2026-01-14T07:30:58Z,2026-01-14T07:34:59Z,2026-01-14T07:35:12Z,5,6
SYN-20260114-MORNINGPEAK-0143,2026-01-14,Morning peak,2026-01-14T07:31:36Z,2026-01-14T07:35:12Z,2026-01-14T07:37:57Z,5,6
SYN-20260114-MORNINGPEAK-0144,2026-01-14,Morning peak,2026-01-14T07:32:43Z,2026-01-14T07:36:01Z,2026-01-14T07:40:23Z,4,6
SYN-20260114-MORNINGPEAK-0145,2026-01-14,Morning peak,2026-01-14T07:35:21Z,2026-01-14T07:36:03Z,2026-01-14T07:37:21Z,1,6
SYN-20260114-MORNINGPEAK-0146,2026-01-14,Morning peak,2026-01-14T07:36:08Z,2026-01-14T07:36:56Z,2026-01-14T07:54:05Z,2,6
SYN-20260114-MORNINGPEAK-0147,2026-01-14,Morning peak,2026-01-14T07:37:37Z,2026-01-14T07:37:37Z,2026-01-14T07:37:43Z,1,6
SYN-20260114-MORNINGPEAK-0148,2026-01-14,Morning peak,2026-01-14T07:37:57Z,2026-01-14T07:37:57Z,2026-01-14T07:39:42Z,6,6
SYN-20260114-MORNINGPEAK-0149,2026-01-14,Morning peak,2026-01-14T07:39:09Z,2026-01-14T07:39:09Z,2026-01-14T07:39:52Z,1,6
SYN-20260114-MORNINGPEAK-0150,2026-01-14,Morning peak,2026-01-14T07:40:02Z,2026-01-14T07:40:02Z,2026-01-14T07:40:57Z,5,6
SYN-20260114-MORNINGPEAK-0151,2026-01-14,Morning peak,2026-01-14T07:42:27Z,2026-01-14T07:42:27Z,2026-01-14T07:44:13Z,6,6
SYN-20260114-MORNINGPEAK-0152,2026-01-14,Morning peak,2026-01-14T07:42:44Z,2026-01-14T07:42:44Z,2026-01-14T07:49:49Z,1,6
SYN-20260114-MORNINGPEAK-0153,2026-01-14,Morning peak,2026-01-14T07:43:10Z,2026-01-14T07:43:10Z,2026-01-14T07:44:23Z,4,6
SYN-20260114-MORNINGPEAK-0154,2026-01-14,Morning peak,2026-01-14T07:44:15Z,2026-01-14T07:44:15Z,2026-01-14T07:44:37Z,3,6
SYN-20260114-MORNINGPEAK-0155,2026-01-14,Morning peak,2026-01-14T07:44:28Z,2026-01-14T07:44:28Z,2026-01-14T07:51:24Z,5,6
SYN-20260114-MORNINGPEAK-0156,2026-01-14,Morning peak,2026-01-14T07:45:16Z,2026-01-14T07:45:16Z,2026-01-14T07:46:56Z,6,6
SYN-20260114-MORNINGPEAK-0157,2026-01-14,Morning peak,2026-01-14T07:45:44Z,2026-01-14T07:45:44Z,2026-01-14T07:50:19Z,4,6
SYN-20260114-MORNINGPEAK-0158,2026-01-14,Morning peak,2026-01-14T07:47:20Z,2026-01-14T07:47:20Z,2026-01-14T07:49:27Z,3,6
SYN-20260114-MORNINGPEAK-0159,2026-01-14,Morning peak,2026-01-14T07:48:12Z,2026-01-14T07:48:12Z,2026-01-14T08:01:55Z,6,6
SYN-20260114-MORNINGPEAK-0160,2026-01-14,Morning peak,2026-01-14T07:48:39Z,2026-01-14T07:49:27Z,2026-01-14T07:55:02Z,3,6
SYN-20260114-MORNINGPEAK-0161,2026-01-14,Morning peak,2026-01-14T07:48:52Z,2026-01-14T07:49:49Z,2026-01-14T07:50:24Z,1,6
SYN-20260114-MORNINGPEAK-0162,2026-01-14,Morning peak,2026-01-14T07:51:44Z,2026-01-14T07:51:44Z,2026-01-14T07:54:13Z,4,6
SYN-20260114-MORNINGPEAK-0163,2026-01-14,Morning peak,2026-01-14T07:53:10Z,2026-01-14T07:53:10Z,2026-01-14T08:12:01Z,1,6
SYN-20260114-MORNINGPEAK-0164,2026-01-14,Morning peak,2026-01-14T07:53:39Z,2026-01-14T07:53:39Z,2026-01-14T07:56:07Z,5,6
SYN-20260114-MORNINGPEAK-0165,2026-01-14,Morning peak,2026-01-14T07:55:35Z,2026-01-14T07:55:35Z,2026-01-14T07:55:50Z,2,6
SYN-20260114-MORNINGPEAK-0166,2026-01-14,Morning peak,2026-01-14T07:56:22Z,2026-01-14T07:56:22Z,2026-01-14T07:56:26Z,4,6
SYN-20260114-MORNINGPEAK-0167,2026-01-14,Morning peak,2026-01-14T07:57:10Z,2026-01-14T07:57:10Z,2026-01-14T08:04:19Z,3,6
SYN-20260114-MORNINGPEAK-0168,2026-01-14,Morning peak,2026-01-14T07:58:34Z,2026-01-14T07:58:34Z,2026-01-14T07:59:54Z,2,6
SYN-20260114-MORNINGPEAK-0169,2026-01-14,Morning peak,2026-01-14T07:58:52Z,2026-01-14T07:58:52Z,2026-01-14T08:06:46Z,5,6
SYN-20260114-MORNINGPEAK-0170,2026-01-14,Morning peak,2026-01-14T07:59:25Z,2026-01-14T07:59:25Z,2026-01-14T08:04:08Z,4,6
SYN-20260114-MIDDAY-0001,2026-01-14,Midday,2026-01-14T10:00:44Z,2026-01-14T10:01:21Z,2026-01-14T10:05:36Z,3,5
SYN-20260114-MIDDAY-0002,2026-01-14,Midday,2026-01-14T10:01:21Z,2026-01-14T10:02:40Z,2026-01-14T10:05:29Z,2,5
SYN-20260114-MIDDAY-0003,2026-01-14,Midday,2026-01-14T10:02:27Z,2026-01-14T10:02:53Z,2026-01-14T10:03:26Z,1,5
SYN-20260114-MIDDAY-0004,2026-01-14,Midday,2026-01-14T10:03:27Z,2026-01-14T10:03:27Z,2026-01-14T10:04:29Z,4,5
SYN-20260114-MIDDAY-0005,2026-01-14,Midday,2026-01-14T10:05:40Z,2026-01-14T10:05:40Z,2026-01-14T10:06:25Z,1,5
SYN-20260114-MIDDAY-0006,2026-01-14,Midday,2026-01-14T10:07:20Z,2026-01-14T10:07:20Z,2026-01-14T10:08:50Z,4,5
SYN-20260114-MIDDAY-0007,2026-01-14,Midday,2026-01-14T10:07:59Z,2026-01-14T10:07:59Z,2026-01-14T10:12:44Z,2,5
SYN-20260114-MIDDAY-0008,2026-01-14,Midday,2026-01-14T10:09:40Z,2026-01-14T10:09:40Z,2026-01-14T10:12:05Z,3,5
SYN-20260114-MIDDAY-0009,2026-01-14,Midday,2026-01-14T10:10:06Z,2026-01-14T10:10:06Z,2026-01-14T10:11:23Z,5,5
SYN-20260114-MIDDAY-0010,2026-01-14,Midday,2026-01-14T10:11:45Z,2026-01-14T10:11:45Z,2026-01-14T10:13:57Z,1,5
SYN-20260114-MIDDAY-0011,2026-01-14,Midday,2026-01-14T10:12:00Z,2026-01-14T10:12:00Z,2026-01-14T10:12:01Z,4,5
SYN-20260114-MIDDAY-0012,2026-01-14,Midday,2026-01-14T10:12:49Z,2026-01-14T10:12:49Z,2026-01-14T10:15:20Z,5,5
SYN-20260114-MIDDAY-0013,2026-01-14,Midday,2026-01-14T10:13:13Z,2026-01-14T10:13:13Z,2026-01-14T10:14:35Z,4,5
SYN-20260114-MIDDAY-0014,2026-01-14,Midday,2026-01-14T10:13:42Z,2026-01-14T10:13:42Z,2026-01-14T10:15:26Z,3,5
SYN-20260114-MIDDAY-0015,2026-01-14,Midday,2026-01-14T10:13:44Z,2026-01-14T10:13:44Z,2026-01-14T10:22:44Z,2,5
SYN-20260114-MIDDAY-0016,2026-01-14,Midday,2026-01-14T10:17:25Z,2026-01-14T10:17:25Z,2026-01-14T10:23:26Z,1,5
SYN-20260114-MIDDAY-0017,2026-01-14,Midday,2026-01-14T10:18:01Z,2026-01-14T10:18:01Z,2026-01-14T10:25:47Z,4,5
SYN-20260114-MIDDAY-0018,2026-01-14,Midday,2026-01-14T10:18:37Z,2026-01-14T10:18:37Z,2026-01-14T10:22:11Z,5,5
SYN-20260114-MIDDAY-0019,2026-01-14,Midday,2026-01-14T10:20:52Z,2026-01-14T10:20:52Z,2026-01-14T10:25:41Z,3,5
SYN-20260114-MIDDAY-0020,2026-01-14,Midday,2026-01-14T10:21:24Z,2026-01-14T10:22:11Z,2026-01-14T10:32:51Z,5,5
SYN-20260114-MIDDAY-0021,2026-01-14,Midday,2026-01-14T10:21:53Z,2026-01-14T10:22:44Z,2026-01-14T10:24:02Z,2,5
SYN-20260114-MIDDAY-0022,2026-01-14,Midday,2026-01-14T10:23:11Z,2026-01-14T10:23:26Z,2026-01-14T10:25:57Z,1,5
SYN-20260114-MIDDAY-0023,2026-01-14,Midday,2026-01-14T10:23:21Z,2026-01-14T10:24:02Z,2026-01-14T10:28:49Z,2,5
SYN-20260114-MIDDAY-0024,2026-01-14,Midday,2026-01-14T10:28:09Z,2026-01-14T10:28:09Z,2026-01-14T10:33:47Z,3,5
SYN-20260114-MIDDAY-0025,2026-01-14,Midday,2026-01-14T10:30:01Z,2026-01-14T10:30:01Z,2026-01-14T10:31:51Z,4,5
SYN-20260114-MIDDAY-0026,2026-01-14,Midday,2026-01-14T10:31:16Z,2026-01-14T10:31:16Z,2026-01-14T10:33:45Z,1,5
SYN-20260114-MIDDAY-0027,2026-01-14,Midday,2026-01-14T10:32:22Z,2026-01-14T10:32:22Z,2026-01-14T10:33:48Z,2,5
SYN-20260114-MIDDAY-0028,2026-01-14,Midday,2026-01-14T10:33:32Z,2026-01-14T10:33:32Z,2026-01-14T10:33:38Z,4,5
SYN-20260114-MIDDAY-0029,2026-01-14,Midday,2026-01-14T10:34:31Z,2026-01-14T10:34:31Z,2026-01-14T10:37:20Z,5,5
SYN-20260114-MIDDAY-0030,2026-01-14,Midday,2026-01-14T10:36:14Z,2026-01-14T10:36:14Z,2026-01-14T10:43:49Z,4,5
SYN-20260114-MIDDAY-0031,2026-01-14,Midday,2026-01-14T10:38:36Z,2026-01-14T10:38:36Z,2026-01-14T10:42:15Z,1,5
SYN-20260114-MIDDAY-0032,2026-01-14,Midday,2026-01-14T10:41:25Z,2026-01-14T10:41:25Z,2026-01-14T10:43:17Z,3,5
SYN-20260114-MIDDAY-0033,2026-01-14,Midday,2026-01-14T10:43:07Z,2026-01-14T10:43:07Z,2026-01-14T10:47:03Z,2,5
SYN-20260114-MIDDAY-0034,2026-01-14,Midday,2026-01-14T10:43:55Z,2026-01-14T10:43:55Z,2026-01-14T10:48:45Z,5,5
SYN-20260114-MIDDAY-0035,2026-01-14,Midday,2026-01-14T10:44:14Z,2026-01-14T10:44:14Z,2026-01-14T10:57:55Z,1,5
SYN-20260114-MIDDAY-0036,2026-01-14,Midday,2026-01-14T10:44:28Z,2026-01-14T10:44:28Z,2026-01-14T10:47:46Z,3,5
SYN-20260114-MIDDAY-0037,2026-01-14,Midday,2026-01-14T10:45:51Z,2026-01-14T10:45:51Z,2026-01-14T10:52:44Z,4,5
SYN-20260114-MIDDAY-0038,2026-01-14,Midday,2026-01-14T10:46:17Z,2026-01-14T10:47:03Z,2026-01-14T10:51:12Z,2,5
SYN-20260114-MIDDAY-0039,2026-01-14,Midday,2026-01-14T10:46:50Z,2026-01-14T10:47:46Z,2026-01-14T10:54:28Z,3,5
SYN-20260114-MIDDAY-0040,2026-01-14,Midday,2026-01-14T10:50:41Z,2026-01-14T10:50:41Z,2026-01-14T10:52:04Z,5,5
SYN-20260114-MIDDAY-0041,2026-01-14,Midday,2026-01-14T10:52:31Z,2026-01-14T10:52:31Z,2026-01-14T10:53:38Z,2,5
SYN-20260114-MIDDAY-0042,2026-01-14,Midday,2026-01-14T10:52:47Z,2026-01-14T10:52:47Z,2026-01-14T11:00:21Z,5,5
SYN-20260114-MIDDAY-0043,2026-01-14,Midday,2026-01-14T10:52:57Z,2026-01-14T10:52:57Z,2026-01-14T10:55:46Z,4,5
SYN-20260114-MIDDAY-0044,2026-01-14,Midday,2026-01-14T10:56:09Z,2026-01-14T10:56:09Z,2026-01-14T11:01:11Z,2,5
SYN-20260114-MIDDAY-0045,2026-01-14,Midday,2026-01-14T10:57:24Z,2026-01-14T10:57:24Z,2026-01-14T11:05:26Z,3,5
SYN-20260114-MIDDAY-0046,2026-01-14,Midday,2026-01-14T10:59:15Z,2026-01-14T10:59:15Z,2026-01-14T11:11:01Z,4,5
SYN-20260114-MIDDAY-0047,2026-01-14,Midday,2026-01-14T10:59:40Z,2026-01-14T10:59:40Z,2026-01-14T11:00:17Z,1,5
SYN-20260114-MIDDAY-0048,2026-01-14,Midday,2026-01-14T11:01:51Z,2026-01-14T11:01:51Z,2026-01-14T11:03:19Z,1,5
SYN-20260114-MIDDAY-0049,2026-01-14,Midday,2026-01-14T11:04:55Z,2026-01-14T11:04:55Z,2026-01-14T11:06:42Z,5,5
SYN-20260114-MIDDAY-0050,2026-01-14,Midday,2026-01-14T11:04:58Z,2026-01-14T11:04:58Z,2026-01-14T11:06:10Z,2,5
SYN-20260114-MIDDAY-0051,2026-01-14,Midday,2026-01-14T11:05:34Z,2026-01-14T11:05:34Z,2026-01-14T11:11:36Z,1,5
SYN-20260114-MIDDAY-0052,2026-01-14,Midday,2026-01-14T11:05:41Z,2026-01-14T11:05:41Z,2026-01-14T11:13:31Z,3,5
SYN-20260114-MIDDAY-0053,2026-01-14,Midday,2026-01-14T11:06:30Z,2026-01-14T11:06:30Z,2026-01-14T11:11:06Z,2,5
SYN-20260114-MIDDAY-0054,2026-01-14,Midday,2026-01-14T11:06:57Z,2026-01-14T11:06:57Z,2026-01-14T11:10:36Z,5,5
SYN-20260114-MIDDAY-0055,2026-01-14,Midday,2026-01-14T11:08:46Z,2026-01-14T11:10:36Z,2026-01-14T11:24:00Z,5,5
SYN-20260114-MIDDAY-0056,2026-01-14,Midday,2026-01-14T11:09:13Z,2026-01-14T11:11:01Z,2026-01-14T11:20:18Z,4,5
SYN-20260114-MIDDAY-0057,2026-01-14,Midday,2026-01-14T11:10:31Z,2026-01-14T11:11:06Z,2026-01-14T11:16:25Z,2,5
SYN-20260114-MIDDAY-0058,2026-01-14,Midday,2026-01-14T11:12:46Z,2026-01-14T11:12:46Z,2026-01-14T11:14:13Z,1,5
SYN-20260114-MIDDAY-0059,2026-01-14,Midday,2026-01-14T11:13:56Z,2026-01-14T11:13:56Z,2026-01-14T11:15:58Z,3,5
SYN-20260114-MIDDAY-0060,2026-01-14,Midday,2026-01-14T11:14:37Z,2026-01-14T11:14:37Z,2026-01-14T11:17:08Z,1,5
SYN-20260114-MIDDAY-0061,2026-01-14,Midday,2026-01-14T11:15:07Z,2026-01-14T11:15:58Z,2026-01-14T11:18:26Z,3,5
SYN-20260114-MIDDAY-0062,2026-01-14,Midday,2026-01-14T11:16:44Z,2026-01-14T11:16:44Z,2026-01-14T11:17:28Z,2,5
SYN-20260114-MIDDAY-0063,2026-01-14,Midday,2026-01-14T11:16:54Z,2026-01-14T11:17:08Z,2026-01-14T11:17:37Z,1,5
SYN-20260114-MIDDAY-0064,2026-01-14,Midday,2026-01-14T11:17:17Z,2026-01-14T11:17:28Z,2026-01-14T11:21:41Z,2,5
SYN-20260114-MIDDAY-0065,2026-01-14,Midday,2026-01-14T11:18:15Z,2026-01-14T11:18:15Z,2026-01-14T11:22:24Z,1,5
SYN-20260114-MIDDAY-0066,2026-01-14,Midday,2026-01-14T11:18:31Z,2026-01-14T11:18:31Z,2026-01-14T11:19:04Z,3,5
SYN-20260114-MIDDAY-0067,2026-01-14,Midday,2026-01-14T11:19:43Z,2026-01-14T11:19:43Z,2026-01-14T11:22:59Z,3,5
SYN-20260114-MIDDAY-0068,2026-01-14,Midday,2026-01-14T11:20:01Z,2026-01-14T11:20:18Z,2026-01-14T11:25:44Z,4,5
SYN-20260114-MIDDAY-0069,2026-01-14,Midday,2026-01-14T11:20:24Z,2026-01-14T11:21:41Z,2026-01-14T11:23:59Z,2,5
SYN-20260114-MIDDAY-0070,2026-01-14,Midday,2026-01-14T11:23:05Z,2026-01-14T11:23:05Z,2026-01-14T11:27:00Z,1,5
SYN-20260114-MIDDAY-0071,2026-01-14,Midday,2026-01-14T11:23:38Z,2026-01-14T11:23:38Z,2026-01-14T11:32:56Z,3,5
SYN-20260114-MIDDAY-0072,2026-01-14,Midday,2026-01-14T11:24:06Z,2026-01-14T11:24:06Z,2026-01-14T11:24:47Z,2,5
SYN-20260114-MIDDAY-0073,2026-01-14,Midday,2026-01-14T11:24:46Z,2026-01-14T11:24:46Z,2026-01-14T11:28:44Z,5,5
SYN-20260114-MIDDAY-0074,2026-01-14,Midday,2026-01-14T11:25:38Z,2026-01-14T11:25:38Z,2026-01-14T11:32:15Z,2,5
SYN-20260114-MIDDAY-0075,2026-01-14,Midday,2026-01-14T11:27:54Z,2026-01-14T11:27:54Z,2026-01-14T11:42:05Z,4,5
SYN-20260114-MIDDAY-0076,2026-01-14,Midday,2026-01-14T11:30:15Z,2026-01-14T11:30:15Z,2026-01-14T11:31:37Z,1,5
SYN-20260114-MIDDAY-0077,2026-01-14,Midday,2026-01-14T11:32:47Z,2026-01-14T11:32:47Z,2026-01-14T11:38:10Z,5,5
SYN-20260114-MIDDAY-0078,2026-01-14,Midday,2026-01-14T11:34:38Z,2026-01-14T11:34:38Z,2026-01-14T11:35:05Z,1,5
SYN-20260114-MIDDAY-0079,2026-01-14,Midday,2026-01-14T11:38:04Z,2026-01-14T11:38:04Z,2026-01-14T11:38:43Z,2,5
SYN-20260114-MIDDAY-0080,2026-01-14,Midday,2026-01-14T11:39:20Z,2026-01-14T11:39:20Z,2026-01-14T11:44:40Z,3,5
SYN-20260114-MIDDAY-0081,2026-01-14,Midday,2026-01-14T11:42:20Z,2026-01-14T11:42:20Z,2026-01-14T11:45:43Z,1,5
SYN-20260114-MIDDAY-0082,2026-01-14,Midday,2026-01-14T11:42:52Z,2026-01-14T11:42:52Z,2026-01-14T11:44:15Z,5,5
SYN-20260114-MIDDAY-0083,2026-01-14,Midday,2026-01-14T11:45:49Z,2026-01-14T11:45:49Z,2026-01-14T11:51:08Z,2,5
SYN-20260114-MIDDAY-0084,2026-01-14,Midday,2026-01-14T11:46:23Z,2026-01-14T11:46:23Z,2026-01-14T11:48:56Z,4,5
SYN-20260114-MIDDAY-0085,2026-01-14,Midday,2026-01-14T11:47:33Z,2026-01-14T11:47:33Z,2026-01-14T11:53:48Z,5,5
